Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Singapore,SGP,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,439.58,436.98,430.66,436.09,458.96,478.66,487.11,522.99,688.08,687.21,776.75,901.8,912.27,946.9,1059.88,1167.16,1191.06,1171.2,1192.09,1224.92,1151.86,1103.64,1117.67,1112.33,959.24,869.01,769.96,586.45,581.21,561.21,479.44,389.32,252.04,185.41,184.25,146.89,203.88,178.42,190.79,71.83,72.24,96.93,104.29,120.41,88.68,90.91,95.26,87.51,88.71,87.89,97.4,101.18,108.83,107.77,105.32,111.93,,
Solomon Islands,SLB,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,24.46,25.27,27.04,27.71,30.41,33.07,35.93,38.44,41.95,46.33,48.29,51.08,55.57,59.74,62.44,69.47,72.12,73.63,73.85,72.85,71.83,74.69,74.3,75,76.67,78.48,70.98,70.6,71.59,72.48,84.68,84.85,87.11,85.47,87.66,88.37,84.43,90.48,89.7,90.38,92.33,95.29,96.3,98.95,99.82,101.23,103.46,104.72,106.05,105.43,105.01,105.97,105.94,106.02,106.18,106.31,,
Sierra Leone,SLE,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,31.91,33.52,35.08,36.24,37.99,38.69,40.04,41.07,40.97,40.9,41.34,42.12,43.53,44.19,45.75,46.79,48.37,49.93,51.82,53.75,55.98,58.3,56.98,54.96,56.17,58.03,60.91,60.95,61.84,62.77,98.86,102.1,105.52,108.4,107.59,99.09,92.91,92.79,82.07,75.29,53.28,54.81,68.43,80.04,97.75,122.21,124.48,141.8,167.36,182.27,193.88,197.88,198.08,198.63,203.55,214.46,,
El Salvador,SLV,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,31.07,31.44,33.65,31.62,32.93,34.38,34.71,33.67,35.53,35.32,35.71,38.01,40.76,45.66,46.13,55.74,52.33,57.37,57.41,56.9,50.27,47.89,44.69,49.25,52.93,54.55,53.52,57.99,62.76,62.46,65.98,67.02,69.63,71.21,69.67,71.17,81.01,80.19,81.28,90.42,84.39,93.2,90.6,92.92,101.39,105.69,107.8,108.59,109.08,107.63,105.09,107.14,105.85,111.04,110.29,111.57,,
San Marino,SMR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,45.36,47.09,49.73,51.65,52.93,55.17,57.71,61.03,62.32,63.32,63.03,65.78,63.61,60.43,67.39,68.45,73.43,77.1,78.54,82.3,83.4,85.98,83.63,81.68,86.82,85.83,91.68,94.53,94.76,87.76,74.59,66.41,74.69,83.35,88.48,91.19,95.25,93.61,91.97,91.36,90.4,95.46,97.14,98.07,103.29,98.64,99.61,94.8,96.01,104.52,110.78,110.8,118.02,111.8,110.71,110.21,,
Serbia,SRB,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,105.59,105.44,102.71,105.06,102.36,101.94,100.77,100.57,102.89,100.86,,
Sub-Saharan Africa (excluding high income),SSA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,34.78836671,35.14525352,35.72948646,36.89208203,38.23941866,39.432068,40.23200342,41.49643908,42.86616089,43.69783743,43.70493542,44.67896825,44.75995372,44.76707097,45.95447983,47.87619129,49.6727018,52.20462053,53.96006248,55.31818576,55.62877201,57.66642083,58.60239357,58.16246965,60.30161667,60.45067056,60.85322077,62.1155278,63.70808318,66.56435168,69.96348775,70.33803375,70.57070534,71.69186805,73.36162491,75.03203587,76.51892041,79.25896883,83.29823722,85.87787167,87.87031078,93.01891155,95.91461246,99.29413384,103.6417842,105.7345184,109.6366582,115.20531,116.9654612,121.6052261,122.407262,113.3430446,113.9577793,112.7002648,,,,
South Sudan,SSD,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,34.78704333,35.14381369,35.72818822,36.89069193,38.23799667,39.43074089,40.23065158,41.4951396,42.86484334,43.69676478,43.70422216,44.67891491,44.76031204,44.7679793,45.95557799,47.87742288,49.67330515,52.20545134,53.96138348,55.32044221,55.6316107,57.66787052,58.60461381,58.16553492,60.30531793,60.454983,60.85714144,62.11911981,63.71346386,66.56958216,69.96841526,70.34296807,70.576214,71.69860629,73.37028312,75.03923882,76.52847595,79.26678601,83.30588949,85.88569138,87.87730942,93.02174873,95.91731501,99.29476995,103.6415022,105.7334051,109.636268,115.2042073,116.9633623,121.6030094,122.4061939,113.3425897,113.957625,112.7006655,,,,
Small states,SST,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,45.73310844,45.3830377,49.74775631,50.98953012,51.43927874,52.17845624,55.92551729,57.64150771,58.97868699,62.47467047,65.47441214,68.89159209,71.75865695,71.14048719,62.50478575,65.33182089,64.89311472,66.06216937,69.49727127,68.76204947,71.82921874,69.17474872,67.66494789,70.57156488,71.88260349,73.49679837,75.71317372,74.84055905,77.39424839,81.55588102,95.27839145,107.5935265,103.6309304,101.8458953,102.977147,101.4808443,94.37151463,98.75222565,101.583786,101.0325155,103.9855635,107.1591007,108.5709007,109.2395873,112.0844244,110.7096204,114.4883839,113.3072178,115.0435026,116.1063025,121.1397256,120.6963795,122.6141585,122.6418861,,,,
Sao Tome and Principe,STP,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,33.87,36.52,38.91,29.23,27.22,28.73,27.76,34.12,29.45,27.09,31.61,26,34.2,23.25,28.22,36.93,30.5,30.43,28.96,29.03,32.67,34.25,35.12,36.27,37.43,37.6,38.96,39.01,39.92,40.24,59.41,69.46,66.58,67.1,67.65,72.73,75.27,77.62,81.39,88.87,92.38,95.88,98.84,99.47,102.53,98,106.56,101.89,108.36,112.38,115.87,121.75,123.8,124.03,117.16,116.51,,
Suriname,SUR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,47.83,49.25,45.69,50.22,51.78,56.58,59.54,64.32,67.03,63.5,62.8,56.14,66.29,68.77,88.79,77.58,70.24,83.09,92.64,96.55,95.12,102.58,105.84,117.34,133.55,124.12,126.59,137.63,151.9,162.6,146.31,139.87,125.3,97.72,91.51,83.58,97.59,83.35,89.24,89.61,95.04,96.73,95.78,99.39,102.36,98.24,125.69,114.25,126.73,143.61,133.14,139.33,115.21,114.19,117.64,125.11,,
Slovak Republic,SVK,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.13,129.24,122.33,124.11,123.28,117.95,114.61,103.16,97.78,106.26,106.46,100.52,100.76,98.72,95.19,94.36,86.08,88.08,78,75.55,77.15,75.71,76.04,76.9,,
Slovenia,SVN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.88,89.99,94.79,94.07,102.39,102.6,101.19,99.65,92.22,106.86,103.02,110.33,104,98.47,97.54,95.43,100.03,93.02,94.51,91.08,90.91,87.13,86.56,88.09,89.62,,
Sweden,SWE,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,96.16,99.21,97.37,95,95.21,97.23,93.93,93.7,92.9,88.44,87.05,88.3,88.51,93.14,94.58,97.45,98.14,99.85,102.66,105.2,106.56,110.21,110.68,111.82,111.21,104.99,99.54,99.26,103.62,103.32,96.08,95.35,100.89,103.67,103.02,102.51,105.45,104.56,105.69,102.97,102.01,102.29,101.21,102.71,99.33,97.97,95.88,96.38,95.78,95.52,94.99,91.93,92.99,93.67,93.14,92.6,,
Eswatini,SWZ,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,82.53,90.32,95.88,81.1,66.8,75.78,73.74,71.63,67.16,73.85,76.54,86.5,85.52,85.14,88.73,91.29,84.35,93.74,98.1,100.8,94.06,96.52,102,85.71,91.89,97.09,104.25,87.46,88.97,87.32,112.26,112.94,119.19,110.38,100.15,97.65,80.23,80.45,74.75,88.4,79.55,95.6,96.95,90.5,102.34,107.16,103.86,105.52,107.17,108.88,112.03,114.91,115.39,115.42,114.76,114.73,,
Sint Maarten (Dutch part),SXM,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,19.73,18.77,20.96,21.08,22.06,24.34,24.85,26.71,27.88,31.5,35.59,44.07,48.84,55.1,58.45,61.89,56.54,61.66,68.99,80.99,87.92,74.16,83.86,93.03,102.41,109.51,105.45,102.98,124.92,126.06,126.02,126.47,133.47,148.64,172.23,157.28,185.63,168.52,170.68,175.17,167.79,125.42,126.77,106.56,100.42,93.02,105.18,102.61,93,96.29,110.21,107.99,112.14,117.27,106.06,103.36,,
Syrian Arab Republic,SYR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,12.49,13.77,17.65,18.44,20.49,20.6,19.12,19.81,20.37,18.4,17.73,18.03,16.71,19.71,22.03,23.08,24.59,29.35,34.31,36.48,41.92,45.36,46.75,44.73,44.12,45.54,44.89,50.13,50.36,52.6,54.67,52.72,45.25,49.08,56.95,59.65,63.62,70.15,70.61,74.92,69.84,78.81,84.36,95.26,99.01,105.73,112.06,103.89,96.35,90.32,96.27,91.46,84.53,83.27,80.76,82.36,,
Turks and Caicos Islands,TCA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,34.08,35.37,35.3,35.68,35.79,37.8,37.08,37.56,36.24,36.9,36.83,38.09,32.78,29.51,33.1,35.34,36.62,39.97,42.53,43.69,44.62,45.61,44.02,34.68,35.82,42.87,44.72,46.16,47.22,48.33,73.3,75.17,74.09,73.21,77.49,78.5,88.08,88.93,89.79,89.72,91.64,93.87,96.09,98.11,99.84,102.05,105.62,107.66,110.42,111.57,113.17,114.04,114.51,116.08,115.82,117.13,,
East Asia & Pacific (IDA & IBRD countries),TEA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,6.866792262,7.427009772,8.962361649,10.29521856,11.22291131,11.93705359,12.3798909,12.45915926,12.50005387,12.61944196,13.690707,14.65393195,15.05668173,15.36381296,15.70754353,15.72982128,15.95762259,17.19098033,19.37148688,21.23091739,22.19280582,23.51125106,24.63951422,27.75604148,30.03092333,31.68035424,34.29454463,37.5920903,39.63128392,42.59223245,46.87702293,50.7647519,55.40503899,61.1271929,66.0844674,69.46870635,71.80437051,76.36287768,78.85462055,83.36598277,84.90209909,88.15554334,92.97926287,95.64495936,100.2027231,104.3704502,108.4373323,112.7004478,116.9827725,120.4871861,121.8783845,126.695963,128.6520084,129.3952793,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.4676388,119.7445833,112.4253857,104.1627695,99.55106327,94.86348339,95.24458796,93.4422375,92.6208314,91.52283282,94.19931482,97.16574319,98.01835626,99.47110398,102.1104834,105.9242099,105.9929985,108.9037969,112.086299,114.627988,118.322907,121.0267827,121.3105589,,,,
Togo,TGO,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,23.81,24.27,25.72,25.18,26.12,26.64,26.89,27.9,27.24,27.99,27.23,30.07,30.54,31.64,33.18,33.6,33.59,34.71,33.27,30.1,30.81,33.26,32.23,34.37,36.06,42.11,43.54,49.87,51.43,54.56,62.5,60.35,59.96,60.88,55.1,58.59,65.99,70.17,74.94,81.59,84.38,86.74,90.06,93.96,101.46,104.58,107.57,115.08,124.95,129.67,132.95,130.6,136.37,139.06,142.51,143.11,,
Thailand,THA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,36.24,36.98,37.43,39.12,39.77,41.3,42.16,43.48,44.8,46.36,44.89,45.38,48.76,48.45,49.55,49.84,51.93,58.23,54.01,53.73,56.36,57.44,58.31,59.79,65.47,63.61,65.89,63.92,68.4,79.91,88.79,99.14,100.81,99.66,99.42,101.18,101.39,99.47,95.02,94.84,94.98,100.47,106.59,92.08,100.42,107.51,113.69,117.62,122.54,125.95,126.05,134.7,131.48,132.07,131.98,131.25,,
Tajikistan,TJK,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.09,99.7,96.57,88.58,65.03,55.62,57.95,63.17,64.07,71.32,78.82,88.52,92.52,99.03,108.45,106.43,112.64,117.78,124.09,129.52,133.33,154.22,144.69,150.88,128.04,,
Turkmenistan,TKM,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.88,56.4,58.88,61.56,61.38,61.24,66.04,70.08,77.04,82.01,91.38,96.26,98.97,100.41,100.61,118.88,117.77,120.42,120.89,123.41,130.18,136.73,133.26,115.16,117.55,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,24.65627147,25.82332195,26.78518222,26.20212982,26.86339509,28.3238414,29.2097317,30.83214659,32.6584661,32.65956663,31.1836142,33.0504619,33.38725696,34.27629228,36.92478342,40.04855707,40.73102197,42.59783516,43.24226543,45.14248702,46.90174483,46.95943102,47.7585647,47.7583871,49.38305106,51.47887909,51.95004707,53.54778944,54.45441321,56.92500351,59.48052239,61.01405425,63.72180856,66.573707,70.7720214,72.44448891,74.29664153,75.5918682,80.37052333,83.29359561,84.42664487,87.21341687,89.7172631,95.21082753,100.4043341,104.1419782,107.9110151,110.5590507,111.1473691,113.2059735,116.0906693,117.7976796,122.0270733,122.4589161,,,,
Timor-Leste,TLS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,127,126.68,128.77,145.58,147.91,147.36,145.69,144.9,144.19,146.18,150.01,152.46,150.84,149.24,141.9,120.84,110.18,106.52,94.5,84.91,85.56,86.88,88.87,92.56,101.18,102.69,102.55,103.83,103.24,108.87,106.92,111.18,114.53,103.35,102.87,87.05,105.83,105.88,88.29,87.4,89.45,98.79,97.72,97.59,99.47,102.94,106.76,110.75,114.06,116.38,119.54,122.78,114.55,114.43,114.17,113.83,,
Middle East & North Africa (IDA & IBRD countries),TMN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,19.73807874,20.10788931,20.04898521,20.68078254,21.60241107,22.25778938,22.79580403,24.05939007,24.68446725,25.01711268,25.67152259,26.76303526,27.22650765,28.08449593,28.58197304,29.66169546,30.76329012,32.53383705,33.90934214,35.05800857,37.14708429,39.92180147,40.88694893,42.04483467,43.33374072,45.36229137,47.00776096,49.31978695,52.12874773,58.77779835,58.80234846,61.42471924,63.05874174,65.20102995,67.66629589,70.98846637,76.24989718,78.29094884,79.95831316,84.61552717,84.73004792,87.89716806,92.62369046,96.35756134,101.7757886,105.7083595,111.5720839,110.5070043,113.0573996,113.6285221,118.007519,122.4358188,122.5142768,124.3669194,,,,
Tonga,TON,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,23.24,29.54,31.05,34.8,34.61,38.98,38,40.91,42.07,43.02,47.97,47.66,48.86,53.4,65.8,74.03,68.63,77.39,78.87,81.91,88.39,85.64,79.97,79.6,82.62,91.73,94.92,98.13,98.19,94.54,94.07,94.83,92.12,91.31,92.98,95.15,88.27,94.6,96.67,100.59,99.63,100.28,99.91,99.28,99.13,101.59,105.24,103.48,103.89,104.34,104.42,107.14,107.28,107.39,106.63,106.72,,
South Asia (IDA & IBRD),TSA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,24.2981894,24.59953535,24.90345918,25.12356451,25.41525541,25.81895852,26.3751362,27.52554489,28.07157423,27.98231624,29.20407375,29.56870283,30.30475805,31.47763258,32.58336274,34.14405278,35.26917233,36.23960559,37.63348584,38.50871134,40.59836165,42.70896483,44.94245273,47.05590806,49.39264224,51.3912686,52.99739311,54.97082653,57.61292411,60.05163061,61.42104327,63.74479063,66.46335798,69.27091715,72.81013531,75.22838253,77.93060729,80.21975841,83.3961183,85.15374014,87.6626413,90.01755459,92.08046451,95.83491295,99.41999201,104.128719,109.7852268,113.3877679,117.2320881,121.991616,126.4877143,130.8436018,134.6945837,140.1998541,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,34.78704333,35.14381369,35.72818822,36.89069193,38.23799667,39.43074089,40.23065158,41.4951396,42.86484334,43.69676478,43.70422216,44.67891491,44.76031204,44.7679793,45.95557799,47.87742288,49.67330515,52.20545134,53.96138348,55.32044221,55.6316107,57.66787052,58.60461381,58.16553492,60.30531793,60.454983,60.85714144,62.11911981,63.71346386,66.56958216,69.96841526,70.34296807,70.576214,71.69860629,73.37028312,75.03923882,76.52847595,79.26678601,83.30588949,85.88569138,87.87730942,93.02174873,95.91731501,99.29476995,103.6415022,105.7334051,109.636268,115.2042073,116.9633623,121.6030094,122.4061939,113.3425897,113.957625,112.7006655,,,,
Trinidad and Tobago,TTO,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,20.97,21.53,22.78,26.22,28.41,32.14,35.03,37.07,39.72,42.96,42.72,44.13,43.89,44.8,54.27,50.2,57.99,59.18,51.58,50.26,52.6,69,65.76,65.96,64.85,59.59,60,56.95,52.65,54.81,56.92,53.8,61.23,55.45,61.28,61.5,56.77,55.23,60.26,75.08,88.68,107.94,104.85,104.26,105.29,90.45,99.7,99.61,110.73,120.82,117.19,119.26,120.84,120.85,120.62,120.58,,
Tunisia,TUN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,21.34,20.76,20.86,22.43,24.09,26.66,26.94,25.11,25.17,23.28,24.7,27.05,30.22,31.21,34.68,38.36,40.66,37.75,31.09,35.55,38.77,39.13,42.69,43.28,49.75,52.03,54.61,56.94,57.42,58.66,60.53,63.15,67.76,70.54,75.22,77.3,80.31,88,95.52,100.33,104.57,101.3,96.04,97.47,100.42,102.11,107.04,107.42,106.76,111,111.67,117.38,120.52,124.7,130.71,131.16,,
Turkey,TUR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,46.42,47.7,47.83,47.87,48.64,50.66,51.17,51.66,53.12,53.04,54.03,54.19,56.14,58.56,62,62.39,64.53,65.92,65.45,66.45,71.39,69.87,68.41,80.41,79.2,85.52,80.97,83.2,83.84,83.36,85.59,84.47,86.51,89.4,86.75,86.62,90.42,90.74,92.71,91.97,86.77,83.77,94.75,97.14,99.4,103.45,111.04,109.22,112.76,126.25,134.71,153.66,163.01,165.42,165.48,163.74,,
Tuvalu,TUV,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,27.39,27.39,28.29,29.19,30.14,31.71,30.51,41.67,52.79,38.88,36.18,44.78,46.8,41.91,69.85,85.84,72.7,76.21,75.7,78.89,93.44,95.54,95.66,95.66,98.43,100.98,100.59,100.62,99.7,99.67,106.22,105.82,108.09,104.93,105.05,105.17,105.29,105.41,105.53,105.65,,
Tanzania,TZA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,29.12,29.4,30.78,31.07,32.01,34.89,36.35,36.62,37.7,39.57,40.91,38.21,36.94,38.45,40.15,41.84,44.82,45.92,46.41,45.36,48.39,50.21,51.35,53.37,56.38,58.73,59.95,63.53,65.87,67.73,74.5,76.74,79.68,79.2,87.59,77.33,78.29,81.31,94.25,89.14,82.81,85.18,88.38,93.75,102.39,103.86,98.48,107.79,111.15,119.31,128.34,136.33,141.01,144.77,146.41,132.78,,
Uganda,UGA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,25.4,24.11,24.05,24.12,24.45,25.07,26.01,26.38,27.87,29.76,30.12,31.23,32.4,33.38,34.41,35.06,37.66,41.41,41.95,39.09,39.05,40,40.78,41.87,43.03,37.26,36.61,38.93,44.04,50.26,56.01,57.2,59.64,57.77,59.12,60.11,60.99,63.32,65.3,67.01,69.58,79.34,90.9,95.69,100.76,103.55,109.6,111.06,115.78,117.78,121.91,123.89,127.76,126.61,129.96,131.64,,
Ukraine,UKR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.24,150.82,142.69,130.94,115.44,101.73,96.78,95.77,93.54,93.58,100.11,100.94,99.51,99.18,101.31,99.27,96.9,96.89,99.02,99.67,100.7,104.91,103.21,99.22,97.46,,
Upper middle income,UMC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,15.63008666,16.46187363,17.64330505,18.34653259,19.38664799,20.5061749,21.23867689,21.89753245,22.64231623,22.6056168,22.93447271,24.51935809,25.00002675,25.36414558,26.7587455,28.13245791,28.85085088,30.41402711,32.23355825,33.79900549,34.96521156,35.76873731,36.60335078,39.12937942,41.16199549,42.8818687,44.52778342,47.00116595,48.45504603,51.5110222,54.75097999,64.99733943,67.80852343,70.64142918,73.32680326,75.00613161,76.08359701,79.16672679,81.88386993,85.37514872,86.22627468,88.82008474,92.70343583,96.0325499,100.3744678,103.6876955,107.9222532,111.0245497,113.9379851,116.7614903,118.6286434,122.5189251,125.2993046,125.859989,,,,
Uruguay,URY,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,55.66,55.61,58.06,67.85,58.6,54.28,51.57,64.16,65.09,72.14,59.91,57.3,55.74,60.88,62.14,68.52,61.01,57.94,52.87,61.32,70.5,72.14,78.75,60.62,63.73,65.13,61.33,67.94,73.97,70.08,69.38,71.91,69.8,80.14,78.1,83.58,91.18,91.79,90.08,88.96,73.16,78.46,78.8,89.87,103.22,106.91,99.43,102.85,100.01,108.74,103.74,106.12,105,103.57,103.18,100.83,,
United States,USA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,55.19,55.38,57.24,60.37,59.38,60.58,62.24,62.78,63.13,64.57,66.09,66.25,63.19,66.51,66.1,70.34,70.26,69.36,68.41,70.47,71.92,71.45,73.71,73.45,75.24,76.26,76.54,78.24,78.22,78.8,80.34,82.92,83.13,87,88.71,89.78,90.79,92.26,95.82,97.47,96.85,98.85,99.09,97.93,99.71,102.35,103.09,106.8,104.64,105.98,106.85,106.81,107.87,108.75,108.91,109.7,,
Uzbekistan,UZB,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.65,87.68,86.95,83.26,78.58,79.54,84.58,80.8,82.92,83.98,86.75,91.42,95.09,100.01,104.9,105.75,110.23,115.28,120.34,131.75,132.56,139.56,140.25,147.47,134.03,,
St. Vincent and the Grenadines,VCT,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,57.36,59.05,61.16,63.66,70.8,82.57,71.81,67.81,67.85,69.14,70.32,72.26,75.74,77.01,83.31,83.54,86.46,87.24,88.63,91.08,95.56,100.13,105.74,111.85,110.51,110.59,110.27,119.77,115.49,109.63,105.66,104.87,106.18,108.74,107.72,104.33,106.78,103.84,106.01,103.18,105.05,103.03,96.17,97.09,101.51,101.39,110.14,115.1,119.85,111.84,104.6,100.9,104,98.38,96.6,99.04,,
"Venezuela, RB",VEN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,17.95,18.76,19.98,21.97,23.12,25.27,26.46,27.48,31.01,31.83,33.76,35.19,37.56,38.21,42,42.02,42.08,46.88,49.29,54.22,56.56,57.94,62.36,60.89,64.47,64.08,61.62,67.59,64.7,71.61,70.59,76.13,81.8,77.2,76.69,82.13,87.99,86.86,90.57,97,103.36,105.33,96.36,88.81,100.31,110.88,123.36,111.25,115.12,118.61,133.78,130.71,131.93,132.91,134.74,129.8,,
British Virgin Islands,VGB,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,142.47,140.18,119.35,82.35,83.73,98.09,72.35,80.58,64.56,62.42,66.12,66.91,68.04,72.37,72.48,76.02,77.1,75.69,75.8,77.33,77.86,80.06,80.06,83.75,85.89,87.59,87.23,89.79,89.45,90.77,93.99,96.86,99.58,99.52,93.93,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.72,99.82,100.04,100.14,109.08,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,,
Virgin Islands (U.S.),VIR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,84.75,65.54,67.77,71.69,75.4,70.44,100.96,129.65,141.55,131.89,121.05,109.18,117.22,110.86,114.68,116.24,121.37,126.58,125.81,127.57,129.28,132.16,132.25,132.26,126.26,127.78,80.26,97.73,96.46,89.1,96.53,98.37,92.02,93.12,92.73,94.04,93.62,95.26,91.94,91.86,91.14,102.23,97.74,98.07,99.17,102.76,104.06,103.62,106.43,106.88,117.21,107.56,106.64,109.13,107.21,107.17,,
Vietnam,VNM,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,14.16,14.64,15.06,15.18,15.95,16.43,16.84,16.72,16.38,16.47,16.62,17.16,17.25,16.87,15.74,15.91,16.16,16.78,17.69,18.51,22.57,25.06,28.23,29.68,30.95,32.44,35.38,35.42,37.49,38.53,38.68,42.72,44.12,47.36,49.77,51.31,56.23,58.94,63.53,68.01,72.8,79.01,85.16,90.15,100.67,109.19,117.87,125.48,137.82,137.41,142.06,145.44,147.65,148.69,150.34,151.37,,
Vanuatu,VUT,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,33.08,35.7,38.85,41.61,43.84,46.96,49.03,50.27,52.07,54.46,61.28,62.58,64.77,67.76,71.48,76.78,62.13,66.8,66.36,66.4,67.42,66.7,74.74,74.45,76.32,72.15,84.68,79.37,77.16,87.3,97.9,96.57,104.09,111.86,108.89,106.11,109.33,104.39,111.33,109.82,96.82,87.68,98.73,96.42,101.79,101.79,109.62,115.57,102.43,102.8,109.74,111.62,112.12,111.73,111.29,111.26,,
World,WLD,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,33.02720072,33.8682362,34.8648948,36.0022451,36.86196685,38.00389129,39.19593462,40.2829777,41.05046165,41.88738669,42.66258773,43.80062149,43.97424642,45.53237193,46.62562217,48.54745756,49.39887306,50.8124967,52.2676841,53.84539611,54.79979285,55.71626743,57.31897198,58.77289689,60.44257657,61.90895903,62.95853614,64.63655891,65.53885578,67.86221693,69.59565333,75.33423099,76.84188487,78.82026972,80.78749756,82.20547874,83.32637901,85.64544448,87.96299215,90.02632473,90.84506833,93.34970642,95.31582582,97.25348162,100.1458205,102.7848336,105.9897449,108.5153199,109.9849865,112.5623621,114.2258831,115.9279445,117.8465561,118.883783,,,,
